,,bands,bands,bands,bands_with_means,bands_with_means,bands_with_means,indices,indices,indices,indices_with_means,indices_with_means,indices_with_means,standard,standard,standard,standard_with_means,standard_with_means,standard_with_means,normalized_indices,normalized_indices,normalized_indices,normalized_indices_with_means,normalized_indices_with_means,normalized_indices_with_means,normalized_bands,normalized_bands,normalized_bands,normalized_bands_with_means,normalized_bands_with_means,normalized_bands_with_means,normalized,normalized,normalized,normalized_with_means,normalized_with_means,normalized_with_means,all,all,all
,,precision,recall,f1-score,precision,recall,f1-score,precision,recall,f1-score,precision,recall,f1-score,precision,recall,f1-score,precision,recall,f1-score,precision,recall,f1-score,precision,recall,f1-score,precision,recall,f1-score,precision,recall,f1-score,precision,recall,f1-score,precision,recall,f1-score,precision,recall,f1-score
model,category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNB,Cloud Shadows,0.07286530852456216,0.42157363190264807,0.11041627783779095,0.3269565217391305,0.4290322580645161,0.20337769317296878,0.37714610811072063,0.5803168032996687,0.3593236342463069,0.3105648737227685,0.40400391981922035,0.26783427950403244,0.2276649265766913,0.5049787554573976,0.2734401383146032,0.5404761904761904,0.4290322580645161,0.39087750210533134,0.4414018928511069,0.5194199252601635,0.43054615016738407,0.4586616692131398,0.44535508735492646,0.38739004430978374,0.6146665879002804,0.7872708258678817,0.642406439111902,0.4531573498964804,0.6199918093329726,0.35562081169245346,0.7060430778566371,0.8860890296253501,0.7247342352617913,0.6158770145517133,0.4466019701479439,0.43578395244646345,0.5879814103643366,0.4503426185269963,0.43760498017862437
GNB,Clouds,0.5222650203124211,0.5275510208070322,0.5067517265185001,0.3913598638442921,0.5366066066872466,0.4223254837686893,0.5655946531136926,0.8543100254250214,0.6621099979577466,0.5178189942572999,0.8075960178731778,0.5933968146634825,0.5787660977032338,0.7492870791603702,0.6296552522394377,0.47175756821349735,0.6788066814759912,0.5309202549945344,0.597932135850236,0.8181673615881705,0.6707014807943734,0.5497770030810207,0.8026904271647053,0.6267822061192382,0.563497654065452,0.7161043651849035,0.6109998845724404,0.44483702670073644,0.6823261295639964,0.5084264854409021,0.6956157357872128,0.6951692275505178,0.6832901864397858,0.468889492957328,0.6925676988729117,0.5265983125439162,0.47939475385820496,0.7310175818024538,0.5481370700909189
GNB,Non-Organic Debris,0.13587828690350082,0.7663489746386853,0.2247517016146776,0.20645485002905,0.7488956892825053,0.31437722098113047,0.5185292585128896,0.5708103271453355,0.5357571537772412,0.48252912529606384,0.7449750493568847,0.5820306288440321,0.2141124403560674,0.8302284353454799,0.33206696329672725,0.29972474309118097,0.7903694980317031,0.41808557455823836,0.20894968648601586,0.8383344225377677,0.32440027089831946,0.3133609310980135,0.8507116836152802,0.4388708938154515,0.36531937927114744,0.6611016395754308,0.4537003622990122,0.2816925175795979,0.8142619311257734,0.41211687750946435,0.32006559040449545,0.6324025724231845,0.39829664857412,0.32319663002418086,0.8010210542792617,0.4500318484746158,0.30481411312659584,0.8303784971032654,0.43512532603431275
GNB,Organic Debris,0.21123401742667797,0.16515126476409972,0.17356809478114654,0.021671581236798628,0.04787597731367801,0.0283614121760373,0.5256404912426957,0.39022137033877163,0.441485064683634,0.17441100878132362,0.13381805969522692,0.1507936507936508,0.4610917072045484,0.34417258832904174,0.3624107991628601,0.18027265437048917,0.12915271008558166,0.07090051334168693,0.35558445379696624,0.23300346707207367,0.2617484704497349,0.1779100529100529,0.09862810632827848,0.0892649359824948,0.4646214128363896,0.2740739333429806,0.3164936267286721,0.31022435897435896,0.16833163152520605,0.18427312954167174,0.14598695521259616,0.1504888689573076,0.104549791976793,0.07145299145299146,0.07498257839721253,0.07267056530214425,0.27794871794871795,0.14268871648578377,0.15762626262626261
GNB,Other Water types,0.997957909394704,0.7811247735977752,0.8495617446409334,0.9992878255124836,0.9344060455023315,0.9645322374406419,0.9882868912341957,0.9603106137704355,0.9736383694699475,0.9982779745703118,0.9589835046942102,0.9777465565086315,0.9979134411027317,0.872714131124873,0.9236293709687441,0.9991108693169336,0.9359162971371845,0.9652722246493127,0.9998995330533285,0.8511649131635206,0.9017458198712305,0.9998767060877969,0.9371995928214043,0.9662359061464428,0.9871485415753659,0.9507534805029317,0.9679373766812709,0.9998672215133947,0.9403618840110181,0.9681245725673306,0.9843221149506978,0.9561001531664255,0.9696801019137604,0.9996960281979929,0.9411223715456964,0.968463771396688,0.9999413873171171,0.9381091265643831,0.9668536258391462
GNB,Sargassum,0.980952380952381,0.5076317786241188,0.6108657674476178,0.6266044487984906,0.3727608988546098,0.44079503423062383,0.9229954025612779,0.7875656315663324,0.8425534276987496,0.982916523710234,0.7929940080350424,0.8732338447122812,0.998750725421921,0.6860000758427304,0.7758949082384735,0.5834213682899834,0.5862363495195597,0.5735044413807178,0.9785863707189304,0.6701159790584471,0.7653411946174649,0.6224901529787327,0.6718137173502391,0.629585290561416,0.7608874556761946,0.7314331591619719,0.7158521331574583,0.8505207595309532,0.6441451514878056,0.7237556836959805,0.929116809272337,0.7494691851216051,0.8226551112714331,0.6739025447922689,0.6024572638603178,0.6226644120158177,0.7066441626226795,0.6498889283448299,0.6691458367235944
GNB,Ship,0.4430975956557794,0.5454746094728925,0.4045407910491381,0.5427846160506362,0.5027008829787959,0.515661024295236,0.725370017175129,0.6631612041327151,0.6790091581369728,0.49668246079816775,0.6717767888793338,0.5483820667049116,0.4807652119005601,0.6063657050590588,0.47474906377475934,0.5425532910866316,0.5710389971830708,0.5448512501829428,0.4057427622420814,0.6044083858953689,0.4242135729498754,0.5980477744325455,0.6156042327025568,0.5897146643315743,0.6569570673945523,0.6754276346538142,0.6610112751884784,0.5933356350732563,0.6392698381812075,0.603885244345846,0.5918386450758437,0.6806618021823041,0.6050586479783601,0.5850677012467866,0.6457466938012649,0.5964709013226822,0.5802457528637949,0.6394331959029632,0.5937014320567473
GNB,accuracy,0.764987568811335,0.764987568811335,0.764987568811335,0.8935262566010236,0.8935262566010236,0.8935262566010236,0.9374781603588076,0.9374781603588076,0.9374781603588076,0.9323758596633942,0.9323758596633942,0.9323758596633942,0.8589902599278252,0.8589902599278252,0.8589902599278252,0.9070050242252335,0.9070050242252335,0.9070050242252335,0.8397402932399579,0.8397402932399579,0.8397402932399579,0.9138504578705005,0.9138504578705005,0.9138504578705005,0.9243049608535261,0.9243049608535261,0.9243049608535261,0.9139080346260995,0.9139080346260995,0.9139080346260995,0.9262234111116682,0.9262234111116682,0.9262234111116682,0.9141135388958922,0.9141135388958922,0.9141135388958922,0.9132363537342083,0.9132363537342083,0.9132363537342083
